Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(n M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-08-19,Sofia,21,6.0,35.0,1.192149195098877,2.780472488721212,0.4287577740598928,1.13175,1.2237996780395506,0.4610826937357585,2.6541869705066334,False,P191R
2020-08-19,Sofia,21,6.0,35.0,2.326275,6.6647500000000015,0.34904159945984464,1.5369444977442426,2.31045,0.8802500000000001,2.624765691564896,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.5297500804901123,4.5689166666666665,0.3348168049661909,4.093861164410908,1.7407499999999998,0.6147786305745443,2.8315070066328976,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.4875502414703368,4.107833653132121,0.3621252385271533,1.3413334932327272,1.6985501609802245,0.5449166666666667,3.1170824180704533,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.98115,2.9062223288218183,0.3376032144098755,2.319388835589091,0.8967498390197753,0.2235559819539388,4.01129878602193,False,P191R
2020-08-19,Sofia,21,6.0,35.0,,,,,,,,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.633,1.7500208333333334,0.3617099796430995,1.8303611644109088,0.648825,0.10479166666666667,6.191570576540755,False,P191R
2020-08-19,Sofia,21,6.0,35.0,2.0044998390197746,5.295472328821818,0.3785308872467951,1.3972221689224245,2.1099996780395505,0.6706666666666667,3.146122780377063,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.2132500804901123,3.88427799097697,0.31234893159254984,7.014055822054544,1.2976502414703368,0.3073893152872721,4.221520322713921,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.440075,4.107833333333334,0.3505680204487361,8.977152831077579,1.7090999999999998,0.27245833333333336,6.272885762348982,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.86735,4.3174166666666665,0.4325155860950799,2.5848611644109094,1.9095498390197752,0.5588893152872721,3.416686966073517,False,P191R
2020-08-19,Sofia,21,6.0,35.0,2.05725,4.862333333333334,0.4230993350243367,1.1596944977442425,2.2788,1.0269583333333334,2.2189799975656266,False,P191R
2020-08-19,Sofia,21,6.0,35.0,,,,,,,,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.1394,3.64675,0.3124425858641256,26.60311116441091,1.3503999195098877,0.2375286305745443,5.685209047193525,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.7174000402450561,1.4810558220545451,0.4843842004887208,1.0479166666666666,0.8123500402450561,0.1816386756896973,4.472340690442136,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.8123499195098877,2.6128056621551514,0.31091096107003513,1.5229721689224245,0.91785,0.2654726486206055,3.4574183245209773,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.7385000804901123,2.305416666666667,0.3203325850671009,0.6566944977442424,0.8334498390197753,0.20958333333333332,3.976699033096344,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.7806999195098876,2.5848611644109094,0.30202779563513205,0.4191666666666667,0.8756499195098876,0.2794446576436361,3.1335360886611285,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.9095493560791013,5.2256111644109104,0.3654212485391395,0.7125833333333333,1.6563493560791014,0.4890273513793945,3.3870280494680998,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.7912499999999999,2.1656944977442425,0.3653562406074149,1.13175,0.8440001609802246,0.3073886756896973,2.7457100008206736,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.395625,1.068875,0.37013214828675,0.5099861644109089,0.5380499999999999,0.27245833333333336,1.9747973696283831,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.9600503219604491,2.8643056621551515,0.3351773292373033,1.7325555022557575,1.0761004829406735,0.4191666666666667,2.567237732661647,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.938949979877472,3.073888995488485,0.3054599503285769,0.5309444977442423,0.8334500201225279,0.2934169864654541,2.840496830679077,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.7512998390197752,5.519028310775757,0.31732032169510865,3.367305502255758,1.4136996780395508,0.33533333333333337,4.21580420886546,True,P191R
2020-08-19,Sofia,21,6.0,35.0,1.0022499195098875,2.8363614842096965,0.3533576115348877,0.4750556621551514,0.98115,0.4890273513793945,2.0063294971794114,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.5086501609802243,3.8144163468678793,0.395512713817677,1.3972221689224245,1.624700321960449,0.5588893152872721,2.9070162508391206,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.3187501609802246,3.3952496802012124,0.3884103630641007,2.2215834932327274,1.4453501609802244,0.4750553423563639,3.042487963215013,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.66465,1.1596943378448483,0.5731251574748321,1.4670834932327272,0.6751998390197753,0.2515,2.6846912088261443,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.1921500402450558,3.0878606847127283,0.3860763687128472,12.030083813031515,1.2765499597549437,0.19561068471272786,6.525972554258341,False,P191R
2020-08-19,Sofia,21,6.0,35.0,2.2999004024505614,6.357361324310303,0.3617696533396382,1.998027831077576,2.2366006439208976,0.4750553423563639,4.708084394603243,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.6752000804901123,1.5229726486206054,0.4433435368006496,10.954221849123638,0.5591501609802245,0.16766666666666669,3.334891616184241,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.6224501609802245,1.9421386756896972,0.3204972789902237,6.902277831077575,0.7490501609802246,0.15369465764363607,4.873625228516458,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.2238001609802245,3.241555502255758,0.377534847121574,0.7684723288218182,1.1394,0.4191666666666667,2.7182504970178925,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.7829500804901122,4.73658365313212,0.3764211108804372,3.6467501598993937,2.0678000804901115,0.9221666666666668,2.2423279383590584,False,P191R
2020-08-19,Sofia,21,6.0,35.0,2.642775,8.089916666666667,0.32667518206821244,4.261527831077577,2.895975,0.7964166666666668,3.6362561473265664,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.6352506439208985,3.7166116441090895,0.4399842653759119,1.6487221689224243,1.6985506439208984,0.8942213694254557,1.8994744500595315,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.0655496780395508,2.515,0.4236778043894834,1.4111944977442423,1.0971996780395508,0.4610833333333334,2.3796125314430876,False,P191R
2020-08-19,Sofia,21,6.0,35.0,,,,,,,,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.9201001609802244,5.071916986465454,0.3785748398690402,1.4251668265660604,1.5719501609802244,0.6147773513793946,2.55694221241754,True,P191R
2020-08-19,Sofia,21,6.0,35.0,0.4219993560791016,0.964083493232727,0.4377207565955412,1.1736666666666666,0.4747490341186523,0.2794443378448487,1.6989037522822863,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.5485998390197754,1.3972226486206056,0.39263594786512745,7.209666506767273,0.633,0.05588867568969726,11.326086943167446,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.633,2.025972328821818,0.3124425694244867,1.6906388355890911,0.7068498390197754,0.1397220090230306,5.0589727700183875,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.7912499999999999,2.022479166666667,0.39122776295594297,1.8303611644109088,0.8387249999999999,0.29341666666666666,2.858477705197387,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.0233498390197753,2.2076113243103026,0.4635552589129285,2.0399444977442425,1.0549998390197752,0.2375273513793945,4.441593075041952,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.002249678039551,3.101833333333333,0.3231152580859333,23.878527831077577,0.9283993560791016,0.027945297241210938,33.222024731588505,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.42199983901977534,1.5648886756896974,0.26966764190672304,1.5369444977442426,0.5591496780395507,0.0978059819539388,5.7169271947280205,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.1183003219604488,3.0599168265660603,0.3654675552784363,1.1038056621551513,1.2132503219604491,0.6986106847127279,1.7366615605934277,False,P191R
2020-08-19,Sofia,21,6.0,35.0,0.72795,1.3273611644109091,0.5484189379030602,0.391222328821818,0.8439996780395507,0.5029996802012126,1.6779328322871487,False,P191R
2020-08-19,Sofia,21,6.0,35.0,1.1394,2.053916666666667,0.5547449993914066,1.5788611644109092,1.29765,0.4191666666666667,3.0957852882703776,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.0972001609802244,1.9281666666666668,0.5690380297243794,5.882305342356363,1.1605001609802246,0.0139720090230306,83.05893297573223,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.9517499195098875,4.0379721689224235,0.4833490271506088,0.9081944977442424,1.9834001609802243,0.2375273513793945,8.350196932951125,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.2238001609802245,2.0399446576436358,0.5999183146438151,1.38325,1.2765500804901122,0.12575,10.151491693758349,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.907300040245056,1.956111164410909,0.4638284657601723,0.6427221689224243,0.970600040245056,0.06986132431030274,13.893238495364704,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.4325501609802246,0.7684720090230306,0.5628704180522226,5.505055342356365,0.4431,0.013972648620605469,31.711954693153896,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.0700497585296627,7.014055342356364,0.4376996771026736,0.7545000000000001,3.2071998390197747,0.4471113243103028,7.173157253324063,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.6013499999999999,1.732555981953939,0.3470883516974791,8.131833333333335,0.72795,0.06986068471272787,10.420023837346893,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.6013499999999999,1.4531113243103029,0.4138361527706224,1.7605000000000002,0.72795,0.1816386756896973,4.007681718862531,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.7173999195098877,1.2714720090230307,0.5642278511983295,1.3972223288218182,0.8123499195098877,0.09780566215515137,8.305755532039019,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8017999597549438,1.8862506395975749,0.4250760439376207,7.8523886756896975,0.8756500402450561,0.0279440180460612,31.335867261525827,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.82965,9.095916666666666,0.421029582871435,1.571875,3.908775,0.37725,10.361232604373756,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.402375,8.991125,0.37841482573092905,7.062958333333333,3.5447999999999995,0.2305416666666667,15.375962407373931,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.34815,0.7684721689224243,0.4530417809251138,0.684638835589091,0.41145,0.06986132431030274,5.889524770135537,False,P191R
2020-08-19,Sofia,22,6.0,14.0,,,,,,,,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.0866502012252808,2.4451386756896976,0.44441250389153103,0.4191666666666667,1.097200040245056,0.1117779909769694,9.815886210292703,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.571950040245056,3.6746941779454554,0.4277771058281491,0.4471111644109089,1.6458001207351682,0.4051946576436361,4.061751777049908,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.6714,8.404291666666667,0.4368482372597333,0.6706666666666667,3.750525,0.503,7.45631212723658,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.72795,1.6487221689224243,0.4415237531959525,0.8243611644109091,0.8228997585296629,0.08383333333333334,9.815901692202738,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8861999999999999,2.053916666666667,0.4314683328599829,2.6617083333333342,0.9495,0.10479166666666667,9.060834990059641,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.769375,6.916250000000002,0.4004156876920296,1.2155833333333337,2.895975,0.29341666666666666,9.86983811417211,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.8989997585296632,4.261527511278788,0.445614806780824,0.9920278310775756,1.8779000804901125,0.15369465764363607,12.21838227353551,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.669149839019775,5.8403885157903055,0.4570158015692545,0.8942221689224243,2.5847496780395507,0.3912226486206055,6.606850823062019,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.7723999999999998,4.107833333333334,0.4314683328599829,0.7964166666666668,1.8884501609802244,0.11177735137939453,16.89474779707787,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.3526498390197754,5.169722168922425,0.4550824516571963,1.0339444977442425,2.4159493560791008,0.2375273513793945,10.171246982921918,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.0256,4.3453611644109085,0.4661522767290176,0.6008055022557577,2.0467001609802247,0.23752799097696944,8.616669355733622,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.7196500804901125,3.1716944977442423,0.5421865446729355,0.9361388355890912,1.6880000804901116,0.2375273513793945,7.106550343307309,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.12055,4.967125,0.4269169791378312,0.8383333333333334,2.357925,0.5239583333333333,4.500214711729623,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.073075,5.050958333333333,0.41043201372676796,1.2575,2.168025,0.27245833333333336,7.957271754090838,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.2238001609802245,3.1158047027587883,0.3927717805601391,23.30566666666667,1.36095,0.08383333333333334,16.233996023856854,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.47475,0.8662779909769694,0.5480342395223353,2.3752776711781816,0.5064,0.09780534235636393,5.177631280660303,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.24715,5.03,0.4467495029821073,4.4431666666666665,2.4264996780395505,0.2654726486206055,9.140300104917136,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8017998390197754,2.165694657643636,0.3702275554819746,1.006,0.9072996780395508,0.0279440180460612,32.46847595589202,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.7912502414703368,2.1936388355890912,0.3607021487007228,0.4890278310775757,0.9389499195098876,0.1397220090230306,6.72012896232489,False,P191R
2020-08-19,Sofia,22,6.0,14.0,,,,,,,,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.4348000804901122,3.059916506767273,0.4689017093495612,0.6008055022557577,1.4453499195098876,0.18163931528727212,7.957252631259871,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8650998390197753,1.63475,0.5291939678970945,2.8084166666666666,0.9600498390197754,0.04191666666666667,22.9037734955016,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.0889,5.197666666666667,0.4018918745590971,0.8383333333333334,2.18385,0.1816386756896973,12.02304515658759,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.5109003219604493,6.022027511278789,0.4169526487977227,0.8662778310775757,2.5953,0.3632779909769694,7.144115703294928,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.4137001609802244,3.996054702758789,0.3537739761180538,22.271721369425453,1.4981003219604492,0.12575,11.913322639844527,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.4897996780395504,4.47111164410909,0.5568636787050452,1.6207776711781818,2.5530996780395507,0.5868333333333333,4.350638474364471,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.730200040245056,3.367305981953939,0.5138232312470388,3.5629166666666667,1.804050120735168,0.19561068471272786,9.222656335897911,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.6962999999999999,1.6487223288218182,0.4223270273154958,1.6207776711781818,0.7701500804901122,0.08383333333333334,9.18668088059776,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.0128,2.4311668265660606,0.41659008708610296,0.8243611644109091,1.0866498390197754,0.15369433784484865,7.070200856174197,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.553875,0.9745625,0.5683319438209453,1.4356458333333333,0.6250874999999999,0.052395833333333336,11.930099403578527,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8018000804901122,1.9281666666666668,0.4158354639934889,27.022278630574547,0.8756499195098876,0.1956119639078776,4.476464026107678,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.2237999195098876,2.934166666666667,0.4170860276659656,2.305416666666667,1.2976497585296631,0.3213606847127279,4.037985417194588,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.91785,2.012,0.4561878727634194,8.2995,0.91785,0.18163931528727212,5.0531461129347015,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.2049501609802244,5.2815,0.4174855932936144,0.37725,2.1733001609802245,0.2515,8.641352528748408,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.978125,4.736583333333333,0.417626981473988,0.9850416666666668,2.009775,0.12575,15.982306163021867,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.4325501609802246,1.3273613243103028,0.32587220454458976,1.369277671178182,0.4642001609802246,0.013972328821818036,33.22281968166738,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.750525,9.137833333333333,0.4104391996643989,0.7754583333333334,3.813825,0.37725,10.109542743538766,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.4453499195098876,3.64675,0.3963391840707171,1.63475,1.6035999195098876,0.0978059819539388,16.395724346033294,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.2893500804901117,4.764527351379394,0.4804988851259957,1.006,2.3526500804901116,0.3073893152872721,7.653649504022063,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.44985,8.110875,0.425336353969208,1.697625,3.5447999999999995,0.2305416666666667,15.375962407373931,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.44985,8.110875,0.425336353969208,1.697625,3.434025,0.2305416666666667,14.895463582143499,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.5447999999999995,10.143833333333333,0.3494536910766804,2.13775,3.655575,0.440125,8.30576540755467,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.856799919509888,4.331388835589092,0.42868465288855856,0.9920278310775756,1.972850080490112,0.3632779909769694,5.430689800900116,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.437050120735168,5.4631383558909095,0.4460897678176672,1.6487223288218182,2.521450281715393,0.20958333333333332,12.0307766920814,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.0550003219604491,1.9840556621551515,0.5317392763136849,1.788444337844849,1.0760999999999998,0.02794465764363607,38.50825491308403,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.883175,4.862333333333334,0.38729862206073895,5.134791666666668,1.99395,0.2305416666666667,8.648978854147838,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.07005,7.691708333333334,0.3991375994712921,3.3742916666666667,3.1966499999999995,0.37725,8.47355864811133,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.72795,1.4810558220545451,0.4915074699819049,1.1876388355890908,0.7595999999999999,0.0279440180460612,27.18291974861747,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8229,2.074875,0.3966022049521055,0.943125,0.8703749999999999,0.12575,6.9214711729622245,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.5403001609802245,3.7725,0.4082969280265671,0.8383333333333334,1.6669001609802243,0.20958333333333332,7.953400370482184,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8229,1.6068056621551514,0.5121341176357777,3.4231943378448486,0.8967498390197753,0.06986132431030274,12.836141425500116,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.6879998390197752,3.968111164410909,0.4253912678049607,0.6008055022557577,1.793499678039551,0.20958333333333332,8.557453732196663,False,P191R
2020-08-19,Sofia,22,6.0,14.0,,,,,,,,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8123499195098877,1.9002223288218183,0.4275025649306855,2.584861004511516,0.7912499999999999,0.11177735137939453,7.078804339479652,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.149949839019775,2.053916666666667,0.5598814487863555,1.63475,1.149949839019775,0.04191666666666667,27.434190990531416,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.5380499999999999,1.0339446576436362,0.5203856860445683,1.6626943378448489,0.5591501609802245,0.12575,4.446522154912322,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8967503219604491,1.63475,0.5485550218445934,1.5509166666666667,0.8967503219604491,0.1117779909769694,8.022601892578427,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.8967500804901123,2.1936388355890912,0.4087956804654647,0.9081944977442424,1.0233500804901123,0.12575,8.137972807078429,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.687225,8.907291666666667,0.4139557946439013,6.476125,3.687225,0.314375,11.728747514910536,False,P191R
2020-08-19,Sofia,22,6.0,14.0,,,,,,,,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.35870008049011226,0.7405276711781821,0.4843844388953343,1.2575,0.4009001609802246,0.013972328821818036,28.692436750716315,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.313475,3.2066250000000003,0.40961291077066997,9.179750000000002,1.4242499999999998,0.02095833333333334,67.95626242544729,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.7068498390197754,1.4810556621551514,0.4772608194827776,1.9840556621551515,0.8439996780395507,0.04191666666666667,20.13518118583421,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.067800321960449,5.085888835589091,0.4065759966066853,1.1177778310775757,2.2682501609802244,0.2654720090230306,8.544215901810748,False,P191R
2020-08-19,Sofia,22,6.0,14.0,4.510125,10.772583333333333,0.4186669864083977,1.13175,4.58925,0.6706666666666667,6.842818091451291,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.5025996780395503,8.592916666666667,0.4076147615426912,0.8383333333333334,3.63975,0.40519529724121095,8.98270543804775,False,P191R
2020-08-19,Sofia,22,6.0,14.0,0.9389501609802244,1.914194177945455,0.4905198081774648,0.7824444977442424,1.04445,0.1117779909769694,9.343968261293915,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.199675,4.296458333333334,0.511974009600931,2.326375,2.2788,0.29341666666666666,7.766429991479693,False,P191R
2020-08-19,Sofia,22,6.0,14.0,3.8613,9.515083333333333,0.4058083218749178,1.1107916666666668,4.098675,0.6077916666666667,6.743552478234045,False,P191R
2020-08-19,Sofia,22,6.0,14.0,1.7090999999999998,4.261527511278788,0.4010533770993156,0.9501111644109091,1.782949839019775,0.19561132431030276,9.114757774409016,False,P191R
2020-08-19,Sofia,22,6.0,14.0,2.1416496780395504,5.127805822054545,0.41765420773703577,0.5588888355890911,2.226049356079101,0.2794440180460612,7.965993946280067,False,P191R
2020-08-25,Sofia,11,6.0,100.0,,,,,,,,False,P191R
2020-08-25,Sofia,11,6.0,100.0,,,,,,,,False,P191R
2020-08-25,Sofia,11,6.0,100.0,,,,,,,,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.605,2.90375,0.5527335342229875,0.8837499999999999,0.9986665306091308,1.3045833333333332,0.7655061237502121,True,P191R
2020-08-25,Sofia,11,6.0,100.0,1.79225,4.629166666666666,0.3871647164716472,17.54875,2.43425,0.4629166666666666,5.258505850585058,True,P191R
2020-08-25,Sofia,11,6.0,100.0,2.3183334693908693,4.446805127461752,0.521348114643868,10.689166666666667,2.3183334693908693,0.911806411743164,2.542572019162213,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.2661667346954346,3.464861378669738,0.3654307045269306,1.150277724266052,0.7311667346954346,0.63125,1.1582839361511836,False,P191R
2020-08-25,Sofia,11,6.0,100.0,5.1359998979568475,13.129998715718589,0.3911653008623895,10.212221794128418,5.207333367347717,1.3747230784098303,3.7879144164591625,False,P191R
2020-08-25,Sofia,11,6.0,100.0,0.7846667346954346,1.4869445514678956,0.5277040989328217,1.3606945514678954,0.6955,0.63125,1.101782178217822,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.4623334693908692,2.973888621330261,0.4917243567570958,1.0380556090672808,0.8203334693908692,0.7294448725382486,1.1245996788439343,True,P191R
2020-08-25,Sofia,11,6.0,100.0,,,,,,,,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.89925,5.028958333333334,0.37766270350884457,9.72125,1.926,0.6102083333333332,3.1562990781836806,False,P191R
2020-08-25,Sofia,11,6.0,100.0,,,,,,,,False,P191R
2020-08-25,Sofia,11,6.0,100.0,0.8025,1.1502775637308755,0.6976577004572061,2.90375,0.8916665306091308,0.196389102935791,4.5403055326377215,False,P191R
2020-08-25,Sofia,11,6.0,100.0,3.2813330612182616,7.631110575993856,0.42999417038206256,1.3606945514678954,1.587166530609131,1.0520833333333333,1.5085939300839266,True,P191R
2020-08-25,Sofia,11,6.0,100.0,4.529667142868042,13.24222179412842,0.34206247360065284,6.480833333333332,4.280000204086304,1.7955576960245767,2.383660638453648,False,P191R
2020-08-25,Sofia,11,6.0,100.0,4.30675,9.97375,0.4318084973054268,2.756458333333333,3.9055,1.7464583333333332,2.2362400095431227,False,P191R
2020-08-25,Sofia,11,6.0,100.0,4.41375,11.131041666666668,0.3965262310730128,6.628125,4.4405,1.956875,2.2691791759821145,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.0878334693908691,1.8937506421407064,0.5744333204086343,7.981805769602457,1.1591669387817385,0.3927769215901693,2.9512093890058915,False,P191R
2020-08-25,Sofia,11,6.0,100.0,4.5475,10.710208333333332,0.4245949152872066,3.934791666666667,4.19975,2.6933333333333334,1.5593131188118812,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.25725,2.9879166666666666,0.4207781341514433,4.229375,1.2305,0.4629166666666666,2.658145814581458,False,P191R
2020-08-25,Sofia,11,6.0,100.0,3.23675,7.3225,0.44202799590303854,3.513958333333333,2.32725,1.6622916666666667,1.4000250657977191,True,P191R
2020-08-25,Sofia,11,6.0,100.0,4.36025,11.025833333333333,0.3954576373667901,8.563958333333334,4.5475,1.89375,2.4013201320132014,False,P191R
2020-08-25,Sofia,11,6.0,100.0,5.042448266983032,12.2887931060791,0.4103290065554607,6.205336990356446,5.357601602554321,2.1248641459147133,2.5213854790928183,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.73875,4.16625,0.41734173417341736,7.659166666666668,1.63175,0.8627083333333333,1.8914271914996383,False,P191R
2020-08-25,Sofia,11,6.0,100.0,4.14625,10.015833333333333,0.4139695482153258,2.041041666666666,3.2635,2.14625,1.5205591147350028,True,P191R
2020-08-25,Sofia,11,6.0,100.0,2.033,4.110138460795084,0.4946305384579981,2.90375,1.587166530609131,1.2765282058715821,1.2433462287074597,False,P191R
2020-08-25,Sofia,11,6.0,100.0,3.61125,7.343541666666668,0.4917586314505376,2.819583333333333,2.782,1.7885416666666667,1.5554571927781011,True,P191R
2020-08-25,Sofia,11,6.0,100.0,1.9616669387817385,3.5630554485321033,0.5505575108548758,2.9177778848012283,1.5871669387817382,0.6873615392049153,2.3090714976832216,False,P191R
2020-08-25,Sofia,11,6.0,100.0,0.5171667346954346,1.2625003210703531,0.4096369134044881,3.8155554485321033,0.5528332653045654,0.16833333333333333,3.2841580117102898,False,P191R
2020-08-25,Sofia,11,6.0,100.0,0.7311665306091308,1.5991666666666666,0.4572172155971637,12.8775,0.9986665306091308,0.3086115392049153,3.2359986706330672,False,P191R
2020-08-25,Sofia,11,6.0,100.0,1.515833469390869,5.190276921590169,0.2920525228789635,22.149860254923507,1.7476669387817385,0.2525,6.9214532228979735,False,P191R
2020-08-25,Sofia,11,6.0,100.0,0.6776661224365235,1.402777884801229,0.4830886840881069,3.633194551467896,0.6598330612182617,0.4769442303975423,1.3834595727644676,False,P191R
2020-08-25,Sofia,11,6.0,100.0,2.264833367347717,4.881666666666666,0.4639467464693174,2.188333333333333,1.7476664285659789,1.080139102935791,1.6180012591117805,False,P191R
2020-08-25,Sofia,11,6.0,100.0,2.9781665306091307,8.023887818654378,0.3711625334149519,5.709305769602457,2.9425,1.7113897450764974,1.7193628794757518,False,P191R
2020-08-25,Sofia,11,6.0,100.0,4.73475,10.22625,0.4629996332966631,1.13625,2.54125,1.4939583333333333,1.7010179891228558,True,P191R
